,TEAM,STATUS,PLAYER,POS.,CAP HIT,CAP %,YEAR,,,SALARY CAP,win%,avg_age,WIN%_GRP,POS_GRP,ID,ID,ID,ID,ID,Commas,,,team name on site,,
3343,nyg,practice,Travis Toivonen,WR,46000,0.02,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3344,nyg,practice,Dwayne Johnson Jr.,S,27600,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3345,nyg,practice,Omari Cobb,LB,18400,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,linebacker,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3346,nyg,practice,Jake Hausmann,TE,18400,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3347,nyg,practice,Pharoh Cooper,WR,14000,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3348,nyg,practice,Woodrow Hamilton,DT,9200,0,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3349,nyg,practice,Derrick Kelly,T,9200,0,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3350,nyg,practice,David Moa,DT,9200,0,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3351,nyg,practice,Clayton Thorson,QB,9200,0,2019,2020,2021,182500000,0.235,26.08,low_win%,passer,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3352,nyg,dead cap,Golden Tate,WR,4705884,2.54,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3353,nyg,dead cap,Deandre Baker,CB,2837532,1.53,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3354,nyg,dead cap,Kevin Zeitler,G,2500000,1.35,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3355,nyg,dead cap,Ifeadi Odenigbo,DE,1000000,0.54,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3356,nyg,dead cap,Sam Beal,CB,631081,0.34,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3357,nyg,dead cap,David Sills,WR,518799,0.28,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3358,nyg,dead cap,Pharoh Cooper,WR,469311,0.25,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3359,nyg,dead cap,Quincy Wilson,CB,468000,0.25,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3360,nyg,dead cap,Trent Harris,OLB,453376,0.24,2019,2020,2021,182500000,0.235,26.08,low_win%,linebacker,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3361,nyg,dead cap,Jonotthan Harrison,C,410000,0.22,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3362,nyg,dead cap,Chris Myarick,TE,376931,0.2,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3363,nyg,dead cap,Josh Jackson,CB,357777,0.19,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3364,nyg,dead cap,Casey Kreiter,LS,337500,0.18,2019,2020,2021,182500000,0.235,26.08,low_win%,kicking,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3365,nyg,dead cap,B.J. Hill,DT,257379,0.14,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3366,nyg,dead cap,David Moa,DT,214314,0.12,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3367,nyg,dead cap,Steven Parker,S,206066,0.11,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3368,nyg,dead cap,C.J. Board,WR,201111,0.11,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3369,nyg,dead cap,Derrick Kelly,T,181333,0.1,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3370,nyg,dead cap,Benardrick McKinney,ILB,179000,0.1,2019,2020,2021,182500000,0.235,26.08,low_win%,linebacker,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3371,nyg,dead cap,Ryan Connelly,LB,167446,0.09,2019,2020,2021,182500000,0.235,26.08,low_win%,linebacker,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3372,nyg,dead cap,Jarren Williams,CB,159882,0.09,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3373,nyg,dead cap,Korey Cunningham,T,158222,0.09,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3374,nyg,dead cap,Brian Lewerke,QB,156400,0.08,2019,2020,2021,182500000,0.235,26.08,low_win%,passer,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3375,nyg,dead cap,Isaiah Wilson,T,156266,0.08,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3376,nyg,dead cap,Alex Bachman,WR,145982,0.08,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3377,nyg,dead cap,Ryan Anderson,OLB,137500,0.07,2019,2020,2021,182500000,0.235,26.08,low_win%,linebacker,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3378,nyg,dead cap,Zach Fulton,G,137500,0.07,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3379,nyg,dead cap,Dante Pettis,WR,121111,0.07,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3380,nyg,dead cap,Omari Cobb,LB,110400,0.06,2019,2020,2021,182500000,0.235,26.08,low_win%,linebacker,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3381,nyg,dead cap,Jake Hausmann,TE,101200,0.05,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3382,nyg,dead cap,Isaac Yiadom,CB,100000,0.05,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3383,nyg,dead cap,Corey Ballentine,CB,92604,0.05,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3384,nyg,dead cap,R.J. McIntosh,DE,80368,0.04,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3385,nyg,dead cap,Woodrow Hamilton,DT,78711,0.04,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3386,nyg,dead cap,Chad Slade,RT,77000,0.04,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3387,nyg,dead cap,Devante Downs,ILB,75000,0.04,2019,2020,2021,182500000,0.235,26.08,low_win%,linebacker,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3388,nyg,dead cap,Jonathan Williams,RB,66000,0.04,2019,2020,2021,182500000,0.235,26.08,low_win%,runner,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3389,nyg,dead cap,Darqueze Dennard,CB,59722,0.03,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3390,nyg,dead cap,Chris Williamson,CB,56619,0.03,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3391,nyg,dead cap,Brett Heggie,C,46666,0.03,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3392,nyg,dead cap,Willie Henry,DT,42000,0.02,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3393,nyg,dead cap,Cole Banwart,G,36800,0.02,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3394,nyg,dead cap,Jake Burton,T,30000,0.02,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3395,nyg,dead cap,Evan Boehm,C,28000,0.02,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3396,nyg,dead cap,Ryan Izzo,TE,28000,0.02,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3397,nyg,dead cap,Matt Cole,WR,27600,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3398,nyg,dead cap,Dexter Williams,RB,27600,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,runner,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3399,nyg,dead cap,Jackson Barton,T,18400,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3400,nyg,dead cap,Travis Toivonen,WR,18400,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3401,nyg,dead cap,Ryan Lewis,CB,17500,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3402,nyg,dead cap,Kenny Wiggins,G,17500,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3403,nyg,dead cap,Matt Skura,C,14000,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3404,nyg,dead cap,Derrick Dillon,WR,13000,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3405,nyg,dead cap,Clayton Thorson,QB,12200,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,passer,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3406,nyg,dead cap,Javon Leake,RB,10000,0.01,2019,2020,2021,182500000,0.235,26.08,low_win%,runner,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3407,nyg,dead cap,Sam Jones,C,9200,0,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3408,nyg,dead cap,Jordyn Peters,S,9200,0,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3409,nyg,dead cap,Foster Sarell,T,9200,0,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3410,nyg,dead cap,Carson Tinker,LS,8500,0,2019,2020,2021,182500000,0.235,26.08,low_win%,kicking,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3411,nyg,dead cap,Austin Mack,WR,8334,0,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3412,nyg,dead cap,Kyle Murphy,G,8000,0,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3413,nyg,dead cap,JaQuarius Landrews,S,6667,0,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3414,nyg,dead cap,Binjimen Victor,WR,6667,0,2019,2020,2021,182500000,0.235,26.08,low_win%,receiver,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3415,nyg,dead cap,Jonathan Hilliman,RB,4667,0,2019,2020,2021,182500000,0.235,26.08,low_win%,runner,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3416,nyg,dead cap,Mark McLaurin,S,3334,0,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3417,nyg,dead cap,Christian Angulo,CB,1667,0,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3418,nyg,dead cap,Oluwole Betiku Jr.,DE,1667,0,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3419,nyg,dead cap,Tyler Haycraft,T,1667,0,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3420,nyg,dead cap,Niko Lalos,DE,1667,0,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3421,nyg,dead cap,Dana Levine,DE,1334,0,2019,2020,2021,182500000,0.235,26.08,low_win%,d-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3422,nyg,dead cap,Montre Hartage,CB,750,0,2019,2020,2021,182500000,0.235,26.08,low_win%,d-back,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3423,nyg,dead cap,Nate Wozniak,T,667,0,2019,2020,2021,182500000,0.235,26.08,low_win%,o-line,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3424,nyg,dead cap,Joe Webb,QB,500,0,2019,2020,2021,182500000,0.235,26.08,low_win%,passer,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3425,nyg,dead cap,George Aston,FB,334,0,2019,2020,2021,182500000,0.235,26.08,low_win%,runner,nyg_2019,nyg_2020,nyg_2021,,,,,,,,
3426,nyj,dead cap,Quinnen Williams,DE,9046647,4.3,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3427,nyj,dead cap,C.J. Mosley,ILB,7500000,3.56,2019,2020,2021,182500000,0.235,25.42,low_win%,linebacker,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3428,nyj,dead cap,Zach Wilson,QB,6391033,3.03,2019,2020,2021,182500000,0.235,25.42,low_win%,passer,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3429,nyj,dead cap,Jamison Crowder,WR,6352932,3.02,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3430,nyj,dead cap,Keelan Cole,WR,5470588,2.6,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3431,nyj,dead cap,Sheldon Rankins,DT,4455882,2.12,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3432,nyj,dead cap,Morgan Moses,RT,4320588,2.05,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3433,nyj,dead cap,Dan Feeney,G,4220588,2,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3434,nyj,dead cap,Greg Van Roten,G,3632343,1.72,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3435,nyj,dead cap,Alijah Vera-Tucker,G,2888187,1.37,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3436,nyj,dead cap,Justin Hardee,CB,2247050,1.07,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3437,nyj,dead cap,Foley Fatukasi,DT,2226564,1.06,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3438,nyj,dead cap,Tyler Kroft,TE,1794110,0.85,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3439,nyj,dead cap,Laurent Duvernay-Tardif,G,1527777,0.73,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3440,nyj,dead cap,John Franklin-Myers,DE,1320000,0.63,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3441,nyj,dead cap,Denzel Mims,WR,1234932,0.59,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3442,nyj,dead cap,Conor McDermott,LT,1225000,0.58,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3443,nyj,dead cap,Nathan Shepherd,DE,1159143,0.55,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3444,nyj,dead cap,Ashtyn Davis,FS,1117587,0.53,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3445,nyj,dead cap,Thomas Hennessy,LS,1115000,0.53,2019,2020,2021,182500000,0.235,25.42,low_win%,kicking,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3446,nyj,dead cap,Tevin Coleman,RB,1100000,0.52,2019,2020,2021,182500000,0.235,25.42,low_win%,runner,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3447,nyj,dead cap,Chuma Edoga,RT,1066750,0.51,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3448,nyj,dead cap,La'Mical Perine,RB,966336,0.46,2019,2020,2021,182500000,0.235,25.42,low_win%,runner,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3449,nyj,dead cap,Michael Carter,RB,861842,0.41,2019,2020,2021,182500000,0.235,25.42,low_win%,runner,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3450,nyj,dead cap,Bryce Hall,CB,858951,0.41,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3451,nyj,dead cap,Kyle Phillips,DE,851668,0.4,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3452,nyj,dead cap,Ty Johnson,RB,850000,0.4,2019,2020,2021,182500000,0.235,25.42,low_win%,runner,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3453,nyj,dead cap,Mike White,QB,850000,0.4,2019,2020,2021,182500000,0.235,25.42,low_win%,passer,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3454,nyj,dead cap,Quincy Williams,OLB,850000,0.4,2019,2020,2021,182500000,0.235,25.42,low_win%,linebacker,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3455,nyj,dead cap,Javelin Guidry Jr.,CB,780000,0.37,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3456,nyj,dead cap,Jeff Smith,WR,780000,0.37,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3457,nyj,dead cap,Tim Ward,DE,780000,0.37,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3458,nyj,dead cap,Michael Carter,CB,742232,0.35,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3459,nyj,dead cap,Jonathan Marshall,DT,702227,0.33,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3460,nyj,dead cap,Del'Shawn Phillips,LB,693333,0.33,2019,2020,2021,182500000,0.235,25.42,low_win%,linebacker,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3461,nyj,dead cap,Braden Mann,P,673163,0.32,2019,2020,2021,182500000,0.235,25.42,low_win%,kicking,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3462,nyj,dead cap,Isaiah Dunn,CB,668333,0.32,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3463,nyj,dead cap,Hamsah Nasirildeen,S,657516,0.31,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3464,nyj,dead cap,Joe Flacco,QB,656944,0.31,2019,2020,2021,182500000,0.235,25.42,low_win%,passer,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3465,nyj,dead cap,Jason Pinnock,CB,605112,0.29,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3466,nyj,dead cap,Brandin Echols,CB,594649,0.28,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3467,nyj,dead cap,Elijah Riley,CB,389997,0.19,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3468,nyj,dead cap,Nick Bawden,FB,330554,0.16,2019,2020,2021,182500000,0.235,25.42,low_win%,runner,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3469,nyj,dead cap,Rachad Wildgoose,CB,293328,0.14,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3470,nyj,dead cap,Kenny Yeboah,TE,293328,0.14,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3471,nyj,dead cap,Eddy Pineiro,K,216665,0.1,2019,2020,2021,182500000,0.235,25.42,low_win%,kicking,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3472,nyj,dead cap,Austin Walter,RB,216665,0.1,2019,2020,2021,182500000,0.235,25.42,low_win%,runner,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3473,nyj,dead cap,Will Parks,S,141666,0.07,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3474,nyj,dead cap,Kai Nacua,S,141666,0.07,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3475,nyj,dead cap,Javin White,LB,86666,0.04,2019,2020,2021,182500000,0.235,25.42,low_win%,linebacker,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3476,nyj,dead cap,Ronald Blair,DE,55000,0.03,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3477,nyj,dead cap,Ross Pierschbacher,G,47222,0.02,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3478,nyj,dead cap,Greg Senat,T,47222,0.02,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3479,nyj,dead cap,Jabari Zuniga,DE,43333,0.02,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3480,nyj,dead cap,Tarik Black,WR,36666,0.02,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3481,nyj,injured,Carl Lawson,DE,14333333,6.81,2019,2020,2021,182500000,0.235,25.42,low_win%,d-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3482,nyj,injured,Corey Davis,WR,12666666,6.01,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3483,nyj,injured,Marcus Maye,FS,10612000,5.04,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3484,nyj,injured,George Fant,RT,9829411,4.67,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3485,nyj,injured,Connor McGovern,C,9333333,4.43,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3486,nyj,injured,Mekhi Becton,LT,4192284,1.99,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3487,nyj,injured,LaMarcus Joyner,FS,2911754,1.38,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3488,nyj,injured,Ryan Griffin,TE,2740588,1.3,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3489,nyj,injured,Elijah Moore,WR,1625532,0.77,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3490,nyj,injured,Trevon Wesco,FB,1026643,0.49,2019,2020,2021,182500000,0.235,25.42,low_win%,runner,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3491,nyj,injured,Blake Cashman,ILB,925773,0.44,2019,2020,2021,182500000,0.235,25.42,low_win%,linebacker,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3492,nyj,injured,Braxton Berrios,WR,850000,0.4,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3493,nyj,injured,Cameron Clark,G,612748,0.29,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3494,nyj,injured,Jamien Sherwood,S,598992,0.28,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3495,nyj,injured,Bryce Huff,OLB,596111,0.28,2019,2020,2021,182500000,0.235,25.42,low_win%,linebacker,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3496,nyj,injured,Parker Ferguson,T,427000,0.2,2019,2020,2021,182500000,0.235,25.42,low_win%,o-line,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3497,nyj,injured,Zane Lewis,CB,415000,0.2,2019,2020,2021,182500000,0.235,25.42,low_win%,d-back,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
3498,nyj,injured,Daniel Brown,TE,14000,0.01,2019,2020,2021,182500000,0.235,25.42,low_win%,receiver,nyj_2019,nyj_2020,nyj_2021,,,,,,,,
