,Status,Pos.,Cap Hit,Cap %,year,team,ID
4,Injured Reserve:,CB,987500,0.5,2021,mia,mia_2021
5,Injured Reserve:,RB,824064,0.42,2021,mia,mia_2021
6,Injured Reserve:,S,780000,0.4,2021,mia,mia_2021
7,Injured Reserve:,RB,519442,0.26,2021,mia,mia_2021
8,Injured Reserve:,T,443034,0.22,2021,mia,mia_2021
9,Injured Reserve:,CB,377776,0.19,2021,mia,mia_2021
10,Injured Reserve:,WR,28000,0.01,2021,mia,mia_2021
11,Injured Reserve:,RB,18400,0.01,2021,mia,mia_2021
0,Practice Squad:,RB,165600,0.08,2021,mia,mia_2021
1,Practice Squad:,DT,165600,0.08,2021,mia,mia_2021
2,Practice Squad:,T,165600,0.08,2021,mia,mia_2021
3,Practice Squad:,WR,84000,0.04,2021,mia,mia_2021
4,Practice Squad:,QB,73600,0.04,2021,mia,mia_2021
5,Practice Squad:,OLB,64400,0.03,2021,mia,mia_2021
6,Practice Squad:,CB,55200,0.03,2021,mia,mia_2021
7,Practice Squad:,C,42000,0.02,2021,mia,mia_2021
8,Practice Squad:,CB,36800,0.02,2021,mia,mia_2021
9,Practice Squad:,T,18400,0.01,2021,mia,mia_2021
10,Practice Squad:,CB,14000,0.01,2021,mia,mia_2021
11,Practice Squad:,C,14000,0.01,2021,mia,mia_2021
12,Practice Squad:,WR,9200,0.0,2021,mia,mia_2021
0,Dead:,G,8000000,4.06,2021,mia,mia_2021
1,Dead:,ILB,4125000,2.09,2021,mia,mia_2021
2,Dead:,DE,2666667,1.35,2021,mia,mia_2021
3,Dead:,CB,1480000,0.75,2021,mia,mia_2021
4,Dead:,WR,1177777,0.6,2021,mia,mia_2021
5,Dead:,ILB,750000,0.38,2021,mia,mia_2021
6,Dead:,LB,616000,0.31,2021,mia,mia_2021
7,Dead:,C,472220,0.24,2021,mia,mia_2021
8,Dead:,C,400000,0.2,2021,mia,mia_2021
9,Dead:,C,355310,0.18,2021,mia,mia_2021
10,Dead:,T,343000,0.17,2021,mia,mia_2021
11,Dead:,T,261111,0.13,2021,mia,mia_2021
12,Dead:,WR,258799,0.13,2021,mia,mia_2021
13,Dead:,S,254510,0.13,2021,mia,mia_2021
14,Dead:,DE,230994,0.12,2021,mia,mia_2021
15,Dead:,CB,206066,0.1,2021,mia,mia_2021
16,Dead:,QB,191732,0.1,2021,mia,mia_2021
17,Dead:,S,188888,0.1,2021,mia,mia_2021
18,Dead:,DE,185722,0.09,2021,mia,mia_2021
19,Dead:,OLB,177000,0.09,2021,mia,mia_2021
20,Dead:,WR,158222,0.08,2021,mia,mia_2021
21,Dead:,RB,147295,0.07,2021,mia,mia_2021
22,Dead:,CB,137866,0.07,2021,mia,mia_2021
23,Dead:,RB,125000,0.06,2021,mia,mia_2021
24,Dead:,LB,119600,0.06,2021,mia,mia_2021
25,Dead:,DT,112000,0.06,2021,mia,mia_2021
26,Dead:,CB,111000,0.06,2021,mia,mia_2021
27,Dead:,WR,110000,0.06,2021,mia,mia_2021
28,Dead:,WR,100000,0.05,2021,mia,mia_2021
29,Dead:,G,100000,0.05,2021,mia,mia_2021
30,Dead:,ILB,98000,0.05,2021,mia,mia_2021
31,Dead:,DE,90823,0.05,2021,mia,mia_2021
32,Dead:,WR,82800,0.04,2021,mia,mia_2021
33,Dead:,WR,70000,0.04,2021,mia,mia_2021
34,Dead:,RB,67400,0.03,2021,mia,mia_2021
35,Dead:,LB,55200,0.03,2021,mia,mia_2021
36,Dead:,RB,52533,0.03,2021,mia,mia_2021
37,Dead:,FB,45282,0.02,2021,mia,mia_2021
38,Dead:,C,42000,0.02,2021,mia,mia_2021
39,Dead:,DE,42000,0.02,2021,mia,mia_2021
40,Dead:,RT,28000,0.01,2021,mia,mia_2021
41,Dead:,QB,27600,0.01,2021,mia,mia_2021
42,Dead:,RB,27600,0.01,2021,mia,mia_2021
43,Dead:,RB,24025,0.01,2021,mia,mia_2021
44,Dead:,RB,18872,0.01,2021,mia,mia_2021
45,Dead:,DT,13333,0.01,2021,mia,mia_2021
46,Dead:,DT,10000,0.01,2021,mia,mia_2021
47,Dead:,DE,10000,0.01,2021,mia,mia_2021
48,Dead:,CB,9200,0.0,2021,mia,mia_2021
49,Dead:,WR,8000,0.0,2021,mia,mia_2021
50,Dead:,FB,8000,0.0,2021,mia,mia_2021
51,Dead:,T,6667,0.0,2021,mia,mia_2021
52,Dead:,DT,6667,0.0,2021,mia,mia_2021
53,Dead:,C,6667,0.0,2021,mia,mia_2021
54,Dead:,DE,5000,0.0,2021,mia,mia_2021
55,Dead:,G,3334,0.0,2021,mia,mia_2021
56,Dead:,T,3334,0.0,2021,mia,mia_2021
57,Dead:,DE,3334,0.0,2021,mia,mia_2021
58,Dead:,LB,1667,0.0,2021,mia,mia_2021
59,Dead:,CB,833,0.0,2021,mia,mia_2021
0,Active Roster:,QB,31166666,16.64,2021,min,min_2021
1,Active Roster:,CB,8000000,4.27,2021,min,min_2021
2,Active Roster:,FS,6898234,3.68,2021,min,min_2021
3,Active Roster:,OLB,6103822,3.26,2021,min,min_2021
4,Active Roster:,DT,6000000,3.2,2021,min,min_2021
5,Active Roster:,RT,5636430,3.01,2021,min,min_2021
6,Active Roster:,RB,5113026,2.73,2021,min,min_2021
7,Active Roster:,DT,5000000,2.67,2021,min,min_2021
8,Active Roster:,C,3513510,1.88,2021,min,min_2021
9,Active Roster:,FB,3000000,1.6,2021,min,min_2021
10,Active Roster:,WR,2982455,1.59,2021,min,min_2021
11,Active Roster:,LT,2426571,1.3,2021,min,min_2021
12,Active Roster:,DT,2281372,1.22,2021,min,min_2021
13,Active Roster:,S,1735294,0.93,2021,min,min_2021
14,Active Roster:,OLB,1720588,0.92,2021,min,min_2021
15,Active Roster:,G,1258456,0.67,2021,min,min_2021
16,Active Roster:,LT,1127500,0.6,2021,min,min_2021
17,Active Roster:,RB,1055543,0.56,2021,min,min_2021
18,Active Roster:,CB,1042188,0.56,2021,min,min_2021
19,Active Roster:,TE,990260,0.53,2021,min,min_2021
20,Active Roster:,CB,987500,0.53,2021,min,min_2021
21,Active Roster:,WR,987500,0.53,2021,min,min_2021
22,Active Roster:,DE,967695,0.52,2021,min,min_2021
23,Active Roster:,DT,952749,0.51,2021,min,min_2021
24,Active Roster:,QB,949712,0.51,2021,min,min_2021
25,Active Roster:,OLB,949645,0.51,2021,min,min_2021
26,Active Roster:,LB,911835,0.49,2021,min,min_2021
27,Active Roster:,DT,892113,0.48,2021,min,min_2021
28,Active Roster:,G,891741,0.48,2021,min,min_2021
29,Active Roster:,G,888053,0.47,2021,min,min_2021
30,Active Roster:,DE,885472,0.47,2021,min,min_2021
31,Active Roster:,CB,877314,0.47,2021,min,min_2021
32,Active Roster:,P,850000,0.45,2021,min,min_2021
33,Active Roster:,LS,850000,0.45,2021,min,min_2021
34,Active Roster:,WR,846943,0.45,2021,min,min_2021
35,Active Roster:,K,780000,0.42,2021,min,min_2021
36,Active Roster:,LB,780000,0.42,2021,min,min_2021
37,Active Roster:,S,780000,0.42,2021,min,min_2021
38,Active Roster:,RB,766533,0.41,2021,min,min_2021
39,Active Roster:,QB,755552,0.4,2021,min,min_2021
40,Active Roster:,WR,739740,0.4,2021,min,min_2021
41,Active Roster:,TE,572222,0.31,2021,min,min_2021
42,Active Roster:,WR,563333,0.3,2021,min,min_2021
43,Active Roster:,TE,472222,0.25,2021,min,min_2021
44,Active Roster:,RT,440004,0.23,2021,min,min_2021
45,Active Roster:,RB,188888,0.1,2021,min,min_2021
46,Active Roster:,LT,141666,0.08,2021,min,min_2021
47,Active Roster:,T,73332,0.04,2021,min,min_2021
48,Active Roster:,DT,55000,0.03,2021,min,min_2021
49,Active Roster:,CB,55000,0.03,2021,min,min_2021
50,Active Roster:,CB,51111,0.03,2021,min,min_2021
51,Active Roster:,DE,43333,0.02,2021,min,min_2021
52,Active Roster:,LB,36666,0.02,2021,min,min_2021
53,Active Roster:,TE,36666,0.02,2021,min,min_2021
54,Active Roster:,CB,36666,0.02,2021,min,min_2021
55,Active Roster:,CB,36666,0.02,2021,min,min_2021
0,Injured Reserve:,DE,13370000,7.14,2021,min,min_2021
1,Injured Reserve:,WR,5941165,3.17,2021,min,min_2021
2,Injured Reserve:,C,2183000,1.17,2021,min,min_2021
3,Injured Reserve:,TE,1581392,0.84,2021,min,min_2021
4,Injured Reserve:,WR,920000,0.49,2021,min,min_2021
5,Injured Reserve:,WR,868572,0.46,2021,min,min_2021
6,Injured Reserve:,ILB,850000,0.45,2021,min,min_2021
7,Injured Reserve:,DE,581351,0.31,2021,min,min_2021
8,Injured Reserve:,WR,420000,0.22,2021,min,min_2021
9,Injured Reserve:,DT,415000,0.22,2021,min,min_2021
10,Injured Reserve:,QB,415000,0.22,2021,min,min_2021
0,NFI:,ILB,12467500,6.66,2021,min,min_2021
1,NFI:,TE,920000,0.49,2021,min,min_2021
2,NFI:,CB,854695,0.46,2021,min,min_2021
3,NFI:,DE,850000,0.45,2021,min,min_2021
4,NFI:,CB,839453,0.45,2021,min,min_2021
5,NFI:,DT,458736,0.24,2021,min,min_2021
6,NFI:,DE,357777,0.19,2021,min,min_2021
0,Practice Squad:,G,165600,0.09,2021,min,min_2021
1,Practice Squad:,WR,165600,0.09,2021,min,min_2021
2,Practice Squad:,T,101200,0.05,2021,min,min_2021
3,Practice Squad:,DT,55200,0.03,2021,min,min_2021
4,Practice Squad:,TE,46000,0.02,2021,min,min_2021
5,Practice Squad:,WR,27600,0.01,2021,min,min_2021
6,Practice Squad:,RB,27600,0.01,2021,min,min_2021
7,Practice Squad:,DE,14000,0.01,2021,min,min_2021
8,Practice Squad:,G,9200,0.0,2021,min,min_2021
0,Dead:,CB,5024146,2.68,2021,min,min_2021
1,Dead:,LT,3200000,1.71,2021,min,min_2021
2,Dead:,CB,2782343,1.49,2021,min,min_2021
3,Dead:,K,2100000,1.12,2021,min,min_2021
4,Dead:,P,1791666,0.96,2021,min,min_2021
5,Dead:,TE,1450000,0.77,2021,min,min_2021
6,Dead:,DT,1333334,0.71,2021,min,min_2021
7,Dead:,CB,1314088,0.7,2021,min,min_2021
8,Dead:,DE,1000004,0.53,2021,min,min_2021
9,Dead:,CB,455529,0.24,2021,min,min_2021
10,Dead:,DE,379450,0.2,2021,min,min_2021
11,Dead:,CB,349333,0.19,2021,min,min_2021
12,Dead:,LT,347166,0.19,2021,min,min_2021
13,Dead:,CB,347000,0.19,2021,min,min_2021
14,Dead:,RB,275000,0.15,2021,min,min_2021
15,Dead:,T,261330,0.14,2021,min,min_2021
16,Dead:,DT,233962,0.12,2021,min,min_2021
17,Dead:,DE,232444,0.12,2021,min,min_2021
18,Dead:,TE,231842,0.12,2021,min,min_2021
19,Dead:,G,184280,0.1,2021,min,min_2021
20,Dead:,WR,176665,0.09,2021,min,min_2021
21,Dead:,TE,172133,0.09,2021,min,min_2021
22,Dead:,WR,167132,0.09,2021,min,min_2021
23,Dead:,RB,163000,0.09,2021,min,min_2021
24,Dead:,LB,156400,0.08,2021,min,min_2021
25,Dead:,TE,153733,0.08,2021,min,min_2021
26,Dead:,DT,153000,0.08,2021,min,min_2021
27,Dead:,TE,133444,0.07,2021,min,min_2021
28,Dead:,S,120192,0.06,2021,min,min_2021
29,Dead:,QB,110000,0.06,2021,min,min_2021
30,Dead:,DT,101066,0.05,2021,min,min_2021
31,Dead:,DE,86666,0.05,2021,min,min_2021
32,Dead:,WR,70133,0.04,2021,min,min_2021
33,Dead:,QB,58161,0.03,2021,min,min_2021
34,Dead:,S,56619,0.03,2021,min,min_2021
35,Dead:,G,56619,0.03,2021,min,min_2021
36,Dead:,QB,51111,0.03,2021,min,min_2021
37,Dead:,G,46000,0.02,2021,min,min_2021
38,Dead:,C,42000,0.02,2021,min,min_2021
39,Dead:,LS,37288,0.02,2021,min,min_2021
40,Dead:,WR,28000,0.01,2021,min,min_2021
41,Dead:,C,18400,0.01,2021,min,min_2021
42,Dead:,K,16666,0.01,2021,min,min_2021
43,Dead:,P,16666,0.01,2021,min,min_2021
44,Dead:,DE,14000,0.01,2021,min,min_2021
45,Dead:,DT,13333,0.01,2021,min,min_2021
46,Dead:,CB,10000,0.01,2021,min,min_2021
47,Dead:,RB,9200,0.0,2021,min,min_2021
48,Dead:,T,6667,0.0,2021,min,min_2021
49,Dead:,WR,6667,0.0,2021,min,min_2021
50,Dead:,LB,6667,0.0,2021,min,min_2021
51,Dead:,DT,6667,0.0,2021,min,min_2021
52,Dead:,C,4200,0.0,2021,min,min_2021
53,Dead:,TE,3334,0.0,2021,min,min_2021
54,Dead:,CB,2500,0.0,2021,min,min_2021
55,Dead:,WR,1667,0.0,2021,min,min_2021
56,Dead:,G,1334,0.0,2021,min,min_2021
0,Active Roster:,ILB,12397059,6.02,2021,ne,ne_2021
1,Active Roster:,FS,11091176,5.39,2021,ne,ne_2021
2,Active Roster:,G,9539699,4.64,2021,ne,ne_2021
3,Active Roster:,RT,7588235,3.69,2021,ne,ne_2021
4,Active Roster:,WR,6941176,3.37,2021,ne,ne_2021
5,Active Roster:,TE,6823529,3.32,2021,ne,ne_2021
6,Active Roster:,OLB,6323529,3.07,2021,ne,ne_2021
7,Active Roster:,TE,5632345,2.74,2021,ne,ne_2021
8,Active Roster:,FS,5408088,2.63,2021,ne,ne_2021
9,Active Roster:,CB,4507352,2.19,2021,ne,ne_2021
10,Active Roster:,ILB,4373522,2.13,2021,ne,ne_2021
11,Active Roster:,DT,4044115,1.96,2021,ne,ne_2021
12,Active Roster:,DE,3691176,1.79,2021,ne,ne_2021
13,Active Roster:,LT,3640606,1.77,2021,ne,ne_2021
14,Active Roster:,CB,3384000,1.64,2021,ne,ne_2021
15,Active Roster:,WR,3078421,1.5,2021,ne,ne_2021
16,Active Roster:,WR,3001464,1.46,2021,ne,ne_2021
17,Active Roster:,C,2970588,1.44,2021,ne,ne_2021
18,Active Roster:,QB,2833882,1.38,2021,ne,ne_2021
19,Active Roster:,WR,2754095,1.34,2021,ne,ne_2021
20,Active Roster:,RB,1976470,0.96,2021,ne,ne_2021
21,Active Roster:,CB,1909804,0.93,2021,ne,ne_2021
22,Active Roster:,FS,1905882,0.93,2021,ne,ne_2021
23,Active Roster:,S,1893614,0.92,2021,ne,ne_2021
24,Active Roster:,CB,1807270,0.88,2021,ne,ne_2021
25,Active Roster:,C,1727932,0.84,2021,ne,ne_2021
26,Active Roster:,DT,1675000,0.81,2021,ne,ne_2021
27,Active Roster:,DT,1549499,0.75,2021,ne,ne_2021
28,Active Roster:,LB,1366668,0.66,2021,ne,ne_2021
29,Active Roster:,OLB,1224849,0.6,2021,ne,ne_2021
30,Active Roster:,LS,1176471,0.57,2021,ne,ne_2021
31,Active Roster:,DE,1099328,0.53,2021,ne,ne_2021
32,Active Roster:,RB,1071534,0.52,2021,ne,ne_2021
33,Active Roster:,TE,1041550,0.51,2021,ne,ne_2021
34,Active Roster:,QB,1009028,0.49,2021,ne,ne_2021
35,Active Roster:,ILB,995990,0.48,2021,ne,ne_2021
36,Active Roster:,LT,985545,0.48,2021,ne,ne_2021
37,Active Roster:,P,922245,0.45,2021,ne,ne_2021
38,Active Roster:,DT,871324,0.42,2021,ne,ne_2021
39,Active Roster:,WR,853334,0.41,2021,ne,ne_2021
40,Active Roster:,WR,850834,0.41,2021,ne,ne_2021
41,Active Roster:,FB,850000,0.41,2021,ne,ne_2021
42,Active Roster:,RB,847264,0.41,2021,ne,ne_2021
43,Active Roster:,G,830619,0.4,2021,ne,ne_2021
44,Active Roster:,LT,823115,0.4,2021,ne,ne_2021
45,Active Roster:,QB,802774,0.39,2021,ne,ne_2021
46,Active Roster:,G,780000,0.38,2021,ne,ne_2021
47,Active Roster:,RB,780000,0.38,2021,ne,ne_2021
48,Active Roster:,K,755552,0.37,2021,ne,ne_2021
49,Active Roster:,OLB,661108,0.32,2021,ne,ne_2021
50,Active Roster:,CB,660000,0.32,2021,ne,ne_2021
51,Active Roster:,LB,638886,0.31,2021,ne,ne_2021
52,Active Roster:,LB,550038,0.27,2021,ne,ne_2021
53,Active Roster:,CB,519996,0.25,2021,ne,ne_2021
54,Active Roster:,FS,55000,0.03,2021,ne,ne_2021
55,Active Roster:,DT,47222,0.02,2021,ne,ne_2021
56,Active Roster:,CB,36666,0.02,2021,ne,ne_2021
57,Active Roster:,CB,0,0.0,2021,ne,ne_2021
58,Active Roster:,WR,0,0.0,2021,ne,ne_2021
0,Injured Reserve:,CB,7371691,3.58,2021,ne,ne_2021
1,Injured Reserve:,DE,3305882,1.61,2021,ne,ne_2021
2,Injured Reserve:,RB,1212500,0.59,2021,ne,ne_2021
3,Injured Reserve:,LB,1044742,0.51,2021,ne,ne_2021
4,Injured Reserve:,TE,1022592,0.5,2021,ne,ne_2021
5,Injured Reserve:,ILB,920000,0.45,2021,ne,ne_2021
6,Injured Reserve:,DE,870155,0.42,2021,ne,ne_2021
7,Injured Reserve:,S,577859,0.28,2021,ne,ne_2021
8,Injured Reserve:,ILB,540000,0.26,2021,ne,ne_2021
9,Injured Reserve:,TE,465000,0.23,2021,ne,ne_2021
10,Injured Reserve:,G,182000,0.09,2021,ne,ne_2021
0,Reserve/PUP:,DT,925149,0.45,2021,ne,ne_2021
1,Reserve/PUP:,LB,440000,0.21,2021,ne,ne_2021
0,Practice Squad:,DT,165600,0.08,2021,ne,ne_2021
1,Practice Squad:,WR,165600,0.08,2021,ne,ne_2021
2,Practice Squad:,TE,112000,0.05,2021,ne,ne_2021
3,Practice Squad:,C,42000,0.02,2021,ne,ne_2021
4,Practice Squad:,RB,27600,0.01,2021,ne,ne_2021
5,Practice Squad:,ILB,14000,0.01,2021,ne,ne_2021
6,Practice Squad:,CB,0,0.0,2021,ne,ne_2021
7,Practice Squad:,WR,0,0.0,2021,ne,ne_2021
0,Dead:,CB,10085857,4.9,2021,ne,ne_2021
1,Dead:,WR,3866667,1.88,2021,ne,ne_2021
2,Dead:,QB,3600000,1.75,2021,ne,ne_2021
3,Dead:,SS,3283333,1.6,2021,ne,ne_2021
4,Dead:,RT,2566668,1.25,2021,ne,ne_2021
5,Dead:,K,1344444,0.65,2021,ne,ne_2021
6,Dead:,RB,1270309,0.62,2021,ne,ne_2021
7,Dead:,DT,1100000,0.53,2021,ne,ne_2021
8,Dead:,C,548221,0.27,2021,ne,ne_2021
9,Dead:,ILB,505554,0.25,2021,ne,ne_2021
10,Dead:,K,495192,0.24,2021,ne,ne_2021
11,Dead:,TE,366422,0.18,2021,ne,ne_2021
12,Dead:,G,360306,0.18,2021,ne,ne_2021
13,Dead:,DT,328110,0.16,2021,ne,ne_2021
14,Dead:,DE,308222,0.15,2021,ne,ne_2021
15,Dead:,WR,300000,0.15,2021,ne,ne_2021
16,Dead:,WR,247998,0.12,2021,ne,ne_2021
17,Dead:,RB,244440,0.12,2021,ne,ne_2021
18,Dead:,T,237172,0.12,2021,ne,ne_2021
19,Dead:,K,236546,0.11,2021,ne,ne_2021
20,Dead:,CB,212166,0.1,2021,ne,ne_2021
21,Dead:,FS,209000,0.1,2021,ne,ne_2021
22,Dead:,CB,154000,0.07,2021,ne,ne_2021
23,Dead:,G,151000,0.07,2021,ne,ne_2021
24,Dead:,QB,128800,0.06,2021,ne,ne_2021
25,Dead:,CB,126800,0.06,2021,ne,ne_2021
26,Dead:,LB,122044,0.06,2021,ne,ne_2021
27,Dead:,LB,121998,0.06,2021,ne,ne_2021
28,Dead:,FB,100000,0.05,2021,ne,ne_2021
29,Dead:,TE,82800,0.04,2021,ne,ne_2021
30,Dead:,ILB,75000,0.04,2021,ne,ne_2021
31,Dead:,ILB,75000,0.04,2021,ne,ne_2021
32,Dead:,DE,75000,0.04,2021,ne,ne_2021
33,Dead:,C,73000,0.04,2021,ne,ne_2021
34,Dead:,RB,65622,0.03,2021,ne,ne_2021
35,Dead:,C,64400,0.03,2021,ne,ne_2021
36,Dead:,DT,62500,0.03,2021,ne,ne_2021
37,Dead:,QB,59722,0.03,2021,ne,ne_2021
38,Dead:,G,40000,0.02,2021,ne,ne_2021
39,Dead:,K,36800,0.02,2021,ne,ne_2021
40,Dead:,P,36800,0.02,2021,ne,ne_2021
41,Dead:,CB,28000,0.01,2021,ne,ne_2021
42,Dead:,S,27600,0.01,2021,ne,ne_2021
43,Dead:,WR,25000,0.01,2021,ne,ne_2021
44,Dead:,WR,24667,0.01,2021,ne,ne_2021
45,Dead:,CB,20000,0.01,2021,ne,ne_2021
46,Dead:,TE,17269,0.01,2021,ne,ne_2021
47,Dead:,LB,10000,0.0,2021,ne,ne_2021
48,Dead:,DT,9200,0.0,2021,ne,ne_2021
49,Dead:,DT,6667,0.0,2021,ne,ne_2021
50,Dead:,LB,6667,0.0,2021,ne,ne_2021
51,Dead:,WR,6667,0.0,2021,ne,ne_2021
52,Dead:,TE,5000,0.0,2021,ne,ne_2021
53,Dead:,WR,5000,0.0,2021,ne,ne_2021
54,Dead:,CB,5000,0.0,2021,ne,ne_2021
55,Dead:,RB,5000,0.0,2021,ne,ne_2021
56,Dead:,TE,3334,0.0,2021,ne,ne_2021
57,Dead:,DE,3334,0.0,2021,ne,ne_2021
58,Dead:,S,3334,0.0,2021,ne,ne_2021
59,Dead:,WR,3334,0.0,2021,ne,ne_2021
60,Dead:,QB,3334,0.0,2021,ne,ne_2021
61,Dead:,DT,2667,0.0,2021,ne,ne_2021
62,Dead:,QB,1667,0.0,2021,ne,ne_2021
63,Dead:,WR,1667,0.0,2021,ne,ne_2021
0,Active Roster:,FS,10612000,5.72,2021,no,no_2021
1,Active Roster:,DE,9356250,5.04,2021,no,no_2021
2,Active Roster:,LT,8299375,4.47,2021,no,no_2021
3,Active Roster:,QB,7259000,3.91,2021,no,no_2021
4,Active Roster:,OLB,6900000,3.72,2021,no,no_2021
5,Active Roster:,DT,5330000,2.87,2021,no,no_2021
6,Active Roster:,RT,5273216,2.84,2021,no,no_2021
7,Active Roster:,FS,5050000,2.72,2021,no,no_2021
8,Active Roster:,RB,5000000,2.7,2021,no,no_2021
9,Active Roster:,CB,4340800,2.34,2021,no,no_2021
10,Active Roster:,DE,3289034,1.77,2021,no,no_2021
11,Active Roster:,G,2881638,1.55,2021,no,no_2021
12,Active Roster:,LT,2075000,1.12,2021,no,no_2021
13,Active Roster:,C,1661068,0.9,2021,no,no_2021
14,Active Roster:,SS,1500000,0.81,2021,no,no_2021
15,Active Roster:,WR,1432823,0.77,2021,no,no_2021
16,Active Roster:,TE,1300000,0.7,2021,no,no_2021
17,Active Roster:,CB,1184475,0.64,2021,no,no_2021
18,Active Roster:,LS,1175000,0.63,2021,no,no_2021
19,Active Roster:,OLB,1093452,0.59,2021,no,no_2021
20,Active Roster:,CB,1050000,0.57,2021,no,no_2021
21,Active Roster:,SS,1046025,0.56,2021,no,no_2021
22,Active Roster:,LB,1033578,0.56,2021,no,no_2021
23,Active Roster:,TE,1022592,0.55,2021,no,no_2021
24,Active Roster:,ILB,995556,0.54,2021,no,no_2021
25,Active Roster:,RB,987500,0.53,2021,no,no_2021
26,Active Roster:,RB,987500,0.53,2021,no,no_2021
27,Active Roster:,CB,916429,0.49,2021,no,no_2021
28,Active Roster:,OLB,869079,0.47,2021,no,no_2021
29,Active Roster:,DE,855000,0.46,2021,no,no_2021
30,Active Roster:,WR,853334,0.46,2021,no,no_2021
31,Active Roster:,DT,851668,0.46,2021,no,no_2021
32,Active Roster:,QB,850000,0.46,2021,no,no_2021
33,Active Roster:,WR,850000,0.46,2021,no,no_2021
34,Active Roster:,QB,828396,0.45,2021,no,no_2021
35,Active Roster:,SS,802774,0.43,2021,no,no_2021
36,Active Roster:,WR,783333,0.42,2021,no,no_2021
37,Active Roster:,WR,780000,0.42,2021,no,no_2021
38,Active Roster:,DT,715555,0.39,2021,no,no_2021
39,Active Roster:,P,660500,0.36,2021,no,no_2021
40,Active Roster:,LB,660000,0.36,2021,no,no_2021
41,Active Roster:,G,660000,0.36,2021,no,no_2021
42,Active Roster:,RB,656944,0.35,2021,no,no_2021
43,Active Roster:,RB,578325,0.31,2021,no,no_2021
44,Active Roster:,RT,519444,0.28,2021,no,no_2021
45,Active Roster:,DT,408888,0.22,2021,no,no_2021
46,Active Roster:,K,377776,0.2,2021,no,no_2021
47,Active Roster:,DT,283332,0.15,2021,no,no_2021
48,Active Roster:,WR,236110,0.13,2021,no,no_2021
49,Active Roster:,FB,219996,0.12,2021,no,no_2021
50,Active Roster:,G,188888,0.1,2021,no,no_2021
51,Active Roster:,C,51111,0.03,2021,no,no_2021
52,Active Roster:,CB,51111,0.03,2021,no,no_2021
53,Active Roster:,DE,36666,0.02,2021,no,no_2021
0,Injured Reserve:,G,5600000,3.02,2021,no,no_2021
1,Injured Reserve:,K,2960000,1.6,2021,no,no_2021
2,Injured Reserve:,QB,2500000,1.35,2021,no,no_2021
3,Injured Reserve:,DE,2277225,1.23,2021,no,no_2021
4,Injured Reserve:,DE,1100000,0.59,2021,no,no_2021
5,Injured Reserve:,RT,852500,0.46,2021,no,no_2021
6,Injured Reserve:,TE,850000,0.46,2021,no,no_2021
7,Injured Reserve:,RT,702445,0.38,2021,no,no_2021
8,Injured Reserve:,TE,421666,0.23,2021,no,no_2021
9,Injured Reserve:,DT,415000,0.22,2021,no,no_2021
0,Reserve/PUP:,WR,10100000,5.45,2021,no,no_2021
0,NFI:,RT,283332,0.15,2021,no,no_2021
1,NFI:,CB,18400,0.01,2021,no,no_2021
0,Practice Squad:,T,70000,0.04,2021,no,no_2021
1,Practice Squad:,WR,56000,0.03,2021,no,no_2021
2,Practice Squad:,QB,28000,0.02,2021,no,no_2021
3,Practice Squad:,DT,28000,0.02,2021,no,no_2021
4,Practice Squad:,CB,27600,0.01,2021,no,no_2021
5,Practice Squad:,C,18400,0.01,2021,no,no_2021
6,Practice Squad:,LB,18400,0.01,2021,no,no_2021
7,Practice Squad:,LB,18400,0.01,2021,no,no_2021
8,Practice Squad:,WR,18400,0.01,2021,no,no_2021
9,Practice Squad:,TE,18400,0.01,2021,no,no_2021
10,Practice Squad:,G,14000,0.01,2021,no,no_2021
11,Practice Squad:,WR,9200,0.0,2021,no,no_2021
12,Practice Squad:,DT,9200,0.0,2021,no,no_2021
13,Practice Squad:,CB,9200,0.0,2021,no,no_2021
0,Dead:,QB,11150000,6.01,2021,no,no_2021
1,Dead:,CB,7200000,3.88,2021,no,no_2021
2,Dead:,WR,4100000,2.21,2021,no,no_2021
3,Dead:,DT,4000000,2.16,2021,no,no_2021
4,Dead:,TE,2000000,1.08,2021,no,no_2021
5,Dead:,P,2000000,1.08,2021,no,no_2021
6,Dead:,DT,1500000,0.81,2021,no,no_2021
7,Dead:,CB,1250000,0.67,2021,no,no_2021
8,Dead:,CB,1127500,0.61,2021,no,no_2021
9,Dead:,G,1000000,0.54,2021,no,no_2021
10,Dead:,CB,920000,0.5,2021,no,no_2021
11,Dead:,RB,900000,0.49,2021,no,no_2021
12,Dead:,FB,890942,0.48,2021,no,no_2021
13,Dead:,CB,850000,0.46,2021,no,no_2021
14,Dead:,TE,750000,0.4,2021,no,no_2021
15,Dead:,C,724706,0.39,2021,no,no_2021
16,Dead:,WR,670942,0.36,2021,no,no_2021
17,Dead:,DE,603462,0.33,2021,no,no_2021
18,Dead:,LB,549264,0.3,2021,no,no_2021
19,Dead:,DE,523000,0.28,2021,no,no_2021
20,Dead:,DT,459999,0.25,2021,no,no_2021
21,Dead:,DT,441929,0.24,2021,no,no_2021
22,Dead:,WR,414000,0.22,2021,no,no_2021
23,Dead:,WR,358333,0.19,2021,no,no_2021
24,Dead:,DT,338532,0.18,2021,no,no_2021
25,Dead:,G,302444,0.16,2021,no,no_2021
26,Dead:,RT,283600,0.15,2021,no,no_2021
27,Dead:,RB,283332,0.15,2021,no,no_2021
