TEAM,STATUS,PLAYER,POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
sea,dead cap,Jared Hocker,G,-,"$6,666 ",-,-,-,-,-,-,"$6,666 ",0
sea,dead cap,Bryan Mills,CB,-,"$6,666 ",-,-,-,-,-,-,"$6,666 ",0
sea,dead cap,Seth Dawkins,WR,-,"$5,000 ",-,-,-,-,-,-,"$5,000 ",0
sea,dead cap,Anthony Jones,RB,-,"$5,000 ",-,-,-,-,-,-,"$5,000 ",0
sea,dead cap,Eli Mencer,LB,-,"$4,667 ",-,-,-,-,-,-,"$4,667 ",0
sea,dead cap,Josh Norwood,S,-,"$4,000 ",-,-,-,-,-,-,"$4,000 ",0
sea,dead cap,Debione Renfro,S,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
sea,dead cap,Pier-Olivier Lestage,G,-,"$2,833 ",-,-,-,-,-,-,"$2,833 ",0
sea,dead cap,Cedrick Lattimore,DT,-,"$2,000 ",-,-,-,-,-,-,"$2,000 ",0
sea,dead cap,Josh Avery,DT,-,"$1,667 ",-,-,-,-,-,-,"$1,667 ",0
sea,dead cap,Tamorrion Terry,WR,-,"$1,666 ",-,-,-,-,-,-,"$1,666 ",0
sea,dead cap,Kevin Siverand,CB,-,"$1,334 ",-,-,-,-,-,-,"$1,334 ",0
sea,dead cap,Dominick Wood-Anderson,TE,-,"$1,334 ",-,-,-,-,-,-,"$1,334 ",0
sea,dead cap,Greg Eiland,T,-,"$1,000 ",-,-,-,-,-,-,"$1,000 ",0
sea,dead cap,Marcus Webb,DT,-,$800 ,-,-,-,-,-,-,$800 ,0
sea,dead cap,Patrick Carr,RB,-,$667 ,-,-,-,-,-,-,$667 ,0
sea,dead cap,Aashari Crosswell,S,-,$333 ,-,-,-,-,-,-,$333 ,0
sea,dead cap,Jarrod Hewitt,DT,-,$333 ,-,-,-,-,-,-,$333 ,0
sea,dead cap,Dead:,,"$5,131,496 ","$8,731,327 ","$58,822 ",-,-,-,-,-,"$13,921,645 ",7.57
tb,active,Jason Pierre-Paul,OLB,"$12,500,000 ",-,-,-,-,-,"$300,000 ","($12,500,000)","$12,800,000 ",7.03
tb,active,Tom Brady,QB,"$1,075,000 ","$8,000,000 ","$1,470,588 ",-,-,-,-,"($50,000,000)","$10,545,588 ",5.79
tb,active,Ryan Jensen,C,"$9,250,000 ",-,"$750,000 ",-,-,-,-,"($9,250,000)","$10,000,000 ",5.49
tb,active,Devin White,ILB,"$850,000 ","$4,835,148 ","$2,485,074 ",-,-,-,-,"($17,697,981)","$8,170,222 ",4.49
tb,active,Ali Marpet,G,"$5,250,000 ","$400,000 ",-,-,-,"$2,375,000 ",-,"($15,175,000)","$8,025,000 ",4.41
tb,active,Mike Evans,WR,"$1,075,000 ",-,-,-,-,"$6,622,500 ",-,"($25,412,500)","$7,697,500 ",4.23
tb,active,O.J. Howard,TE,"$6,013,000 ",-,-,-,-,-,-,"($6,013,000)","$6,013,000 ",3.3
tb,active,Vita Vea,DT,"$2,501,487 ","$3,044,745 ",-,-,-,-,-,-,"$5,546,232 ",3.05
tb,active,William Gholston,DE,"$5,500,000 ",-,-,-,-,-,-,"($5,500,000)","$5,500,000 ",3.02
tb,active,Shaquil Barrett,OLB,"$1,250,000 ","$3,750,000 ",-,-,-,-,-,"($34,250,000)","$5,000,000 ",2.75
tb,active,Tristan Wirfs,RT,"$1,347,638 ","$2,340,550 ",-,-,-,-,-,"($13,277,476)","$3,688,188 ",2.03
tb,active,Donovan Smith,LT,"$1,000,000 ","$2,650,000 ",-,-,-,-,-,"($28,750,000)","$3,650,000 ",2
tb,active,Ryan Succop,K,"$1,750,000 ","$750,000 ","$1,000,000 ",-,-,-,-,"($5,000,000)","$3,500,000 ",1.92
tb,active,Lavonte David,OLB,"$1,075,000 ","$2,285,000 ",-,-,-,-,-,"($17,500,000)","$3,360,000 ",1.85
tb,active,Leonard Fournette,RB,"$1,000,000 ",-,"$2,250,000 ",-,-,-,-,"($3,250,000)","$3,250,000 ",1.79
tb,active,Ndamukong Suh,DT,"$1,500,000 ","$1,000,000 ",-,-,-,"$700,000 ",-,"($9,000,000)","$3,200,000 ",1.76
tb,active,Rob Gronkowski,TE,"$1,750,000 ","$1,250,000 ",-,-,-,-,-,"($8,000,000)","$3,000,000 ",1.65
tb,active,Bradley Pinion,P,"$2,800,000 ",-,-,-,-,-,-,"($2,800,000)","$2,800,000 ",1.54
tb,active,Carlton Davis,CB,"$2,433,000 ","$318,748 ",-,-,-,-,-,"($318,748)","$2,751,748 ",1.51
tb,active,Jordan Whitehead,S,"$2,433,000 ","$166,815 ",-,-,-,-,-,"($166,815)","$2,599,815 ",1.43
tb,active,Alex Cappa,G,"$2,183,000 ","$198,426 ",-,-,-,-,-,"($198,426)","$2,381,426 ",1.31
tb,active,Ronald Jones II,RB,"$1,444,351 ","$805,803 ",-,-,-,-,-,"($805,803)","$2,250,154 ",1.24
tb,active,Joe Tryon,DE,"$660,000 ","$1,371,134 ",-,-,-,-,-,"($8,327,887)","$2,031,134 ",1.12
tb,active,Sean Bunting,CB,"$1,165,546 ","$846,090 ",-,-,-,-,-,"($1,692,180)","$2,011,636 ",1.1
tb,active,Blaine Gabbert,QB,"$1,250,000 ",-,"$750,000 ",-,-,-,-,"($2,000,000)","$2,000,000 ",1.1
tb,active,Cameron Brate,TE,"$1,075,000 ",-,"$250,000 ",-,-,"$485,000 ",-,"($3,500,000)","$1,810,000 ",0.99
tb,active,Rakeem Nunez-Roches,DT,"$1,250,000 ","$500,000 ",-,-,-,-,-,"($2,250,000)","$1,750,000 ",0.96
tb,active,Antoine Winfield Jr.,S,"$942,145 ","$718,579 ",-,-,-,-,-,"($3,097,882)","$1,660,724 ",0.91
tb,active,Aaron Stinnie,G,"$1,000,000 ",-,"$250,000 ",-,-,-,-,"($500,000)","$1,250,000 ",0.69
tb,active,Ke'Shawn Vaughn,RB,"$826,182 ","$254,727 ",-,-,-,-,-,"($764,181)","$1,080,909 ",0.59
tb,active,Jamel Dean,CB,"$850,000 ","$211,713 ",-,-,-,-,-,"($423,426)","$1,061,713 ",0.58
tb,active,Anthony Nelson,OLB,"$850,000 ","$193,760 ",-,-,-,-,-,"($387,520)","$1,043,760 ",0.57
tb,active,Kyle Trask,QB,"$660,000 ","$346,425 ",-,-,-,-,-,"($1,385,700)","$1,006,425 ",0.55
tb,active,Justin Watson,WR,"$920,000 ","$75,437 ",-,-,-,-,-,"($75,437)","$995,437 ",0.55
tb,active,Ross Cockrell,CB,"$990,000 ",-,-,-,-,-,-,"($990,000)","$990,000 ",0.54
tb,active,Giovani Bernard,RB,"$1,075,000 ",-,"$137,500 ",-,-,-,-,"($1,075,000)","$987,500 ",0.54
tb,active,Steve McLendon,DT,"$1,075,000 ",-,"$137,500 ",-,-,-,-,"($1,212,500)","$987,500 ",0.54
tb,active,Kevin Minter,ILB,"$1,075,000 ",-,"$137,500 ",-,-,-,-,"($1,212,500)","$987,500 ",0.54
tb,active,Josh Wells,RT,"$990,000 ",-,"$137,500 ",-,-,-,-,"($990,000)","$987,500 ",0.54
tb,active,Mike Edwards,S,"$708,334 ","$205,545 ",-,-,-,-,-,"($411,090)","$913,879 ",0.5
tb,active,Scotty Miller,WR,"$850,000 ","$31,960 ",-,-,-,-,-,"($63,920)","$881,960 ",0.48
tb,active,Robert Hainsey,C,"$660,000 ","$213,886 ",-,-,-,-,-,"($855,544)","$873,886 ",0.48
tb,active,Tyler Johnson,WR,"$780,000 ","$78,605 ",-,-,-,-,-,"($235,815)","$858,605 ",0.47
tb,active,Zach Triner,LS,"$850,000 ",-,-,-,-,-,-,-,"$850,000 ",0.47
tb,active,Jaelon Darden,WR,"$660,000 ","$174,476 ",-,-,-,-,-,"($697,904)","$834,476 ",0.46
tb,active,Andrew Adams,S,"$935,000 ",-,-,-,-,-,-,-,"$802,774 ",0.44
tb,active,Dee Delaney,CB,"$780,000 ",-,-,-,-,-,-,-,"$780,000 ",0.43
tb,active,K.J. Britt,LB,"$660,000 ","$66,574 ",-,-,-,-,-,"($266,296)","$726,574 ",0.4
tb,active,Cam Gill,OLB,"$704,444 ","$8,333 ",-,-,-,-,-,"($16,667)","$712,777 ",0.39
tb,active,Pierre Desir,CB,"$895,833 ",-,-,-,-,-,-,-,"$708,333 ",0.39
tb,active,Grant Stuard,LB,"$660,000 ","$19,061 ",-,-,-,-,-,"($76,244)","$679,061 ",0.37
tb,active,Nick Leverett,G,"$660,000 ",-,-,-,-,-,-,-,"$660,000 ",0.36
tb,active,Breshad Perriman,WR,"$330,000 ",-,-,-,-,-,-,-,"$283,332 ",0.16
tb,active,Darren Fells,TE,"$59,722 ",-,-,-,-,-,-,-,"$59,722 ",0.03
tb,active,Kenjon Barner,RB,"$55,000 ",-,-,-,-,-,-,-,"$55,000 ",0.03
tb,active,Cyril Grayson,WR,"$43,333 ",-,-,-,-,-,-,-,"$43,333 ",0.02
tb,active,Codey McElroy,TE,-,-,-,-,-,-,-,-,-,0
tb,active,Active Roster:,,"$92,926,015 ","$37,111,540 ","$9,755,662 ",-,-,"$10,182,500 ","$300,000 ",-,"$149,094,323 ",81.9
tb,,,,,,,,,,,,,
tb,,,,,,,,,,,,,
tb,injured,2021 Injured Reserve Cap,,,,,,,,,,,
tb,injured,Cap breakdowns for players currently on injured reserve.  denotes a player designated to return. All count against the team's salary cap.,,,,,,,,,,,
tb,injured,PLAYER (6),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
tb,injured,Chris Godwin,WR,"$15,983,000 ",-,-,-,-,-,-,"($15,983,000)","$15,983,000 ",8.78
tb,injured,(Knee-acl),,,,,,,,,,,
tb,injured,Richard Sherman,CB,"$1,000,000 ","$125,000 ",-,-,-,-,-,"($625,000)","$1,125,000 ",0.62
tb,injured,(Achilles),,,,,,,,,,,
tb,injured,Pat O'Connor,DE,"$920,000 ",-,-,-,-,-,-,-,"$920,000 ",0.51
tb,injured,(Knee),,,,,,,,,,,
tb,injured,Curtis Riley,FS,"$990,000 ",-,-,-,-,-,-,"($990,000)","$465,000 ",0.26
tb,injured,(Achilles),,,,,,,,,,,
tb,injured,Sadarius Hutcherson,G,"$415,000 ","$10,000 ",-,-,-,-,-,"($130,000)","$425,000 ",0.23
tb,injured,(Knee-acl),,,,,,,,,,,
tb,injured,Donell Stanley,C,"$415,000 ",-,-,-,-,-,-,-,"$415,000 ",0.23
tb,injured,(Undisclosed),,,,,,,,,,,
tb,injured,Injured Reserve:,,"$19,723,000 ","$135,000 ",-,-,-,-,-,-,"$19,333,000 ",10.62
tb,,,,,,,,,,,,,
tb,,,,,,,,,,,,,
tb,practice,2021 Practice Squad,,,,,,,,,,,
tb,practice,Cap breakdowns for players currently on a team's practice squad. All count against the team's salary cap.,,,,,,,,,,,
tb,practice,PLAYER (15),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
tb,practice,Ryan Griffin,QB,"$252,000 ",-,-,-,-,-,-,-,"$252,000 ",0.14
tb,practice,Pierre Desir,CB,"$238,000 ",-,-,-,-,-,-,-,"$238,000 ",0.13
tb,practice,Jose Borregales,K,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.09
tb,practice,Kobe Smith,DT,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.09
tb,practice,Brandon Walton,T,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.09
tb,practice,Troy Warner,S,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.09
tb,practice,Willington Prevlion,DT,"$128,800 ",-,-,-,-,-,-,-,"$128,800 ",0.07
tb,practice,John Molchon,G,"$110,400 ",-,-,-,-,-,-,-,"$110,400 ",0.06
tb,practice,John Hurst,WR,"$64,400 ",-,-,-,-,-,-,-,"$64,400 ",0.04
tb,practice,Benning Potoa'e,DE,"$18,400 ",-,-,-,-,-,-,-,"$18,400 ",0.01
tb,practice,Deon Yelder,TE,"$18,400 ",-,-,-,-,-,-,-,"$18,400 ",0.01
tb,practice,Elijah Ponder,DE,"$9,200 ",-,-,-,-,-,-,-,"$9,200 ",0.01
tb,practice,John Brown,WR,-,-,-,-,-,-,-,-,-,0
tb,practice,John Hurst,WR,-,-,-,-,-,-,-,-,-,0
tb,practice,Justin Watson,WR,-,-,-,-,-,-,-,-,-,0
tb,practice,Practice Squad:,,"$1,502,000 ",-,-,-,-,-,-,-,"$1,502,000 ",0.83
tb,,,,,,,,,,,,,
tb,,,,,,,,,,,,,
tb,dead cap,2021 Dead Cap,,,,,,,,,,,
tb,dead cap,Cap breakdowns for players who have been traded or released. All count against the team's salary cap.,,,,,,,,,,,
tb,dead cap,PLAYER (54),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
tb,dead cap,Antonio Brown,WR,"$916,667 ","$2,000,000 ","$370,587 ",-,-,-,-,-,"$3,287,254 ",1.81
tb,dead cap,Shaquil Barrett,OLB,"$1,372,000 ",-,-,-,-,-,-,-,"$1,372,000 ",0.75
tb,dead cap,Earl Watford,G,"$990,000 ",-,-,-,-,-,-,-,"$850,000 ",0.47
tb,dead cap,Carson Tinker,LS,"$550,000 ",-,-,-,-,-,-,-,"$550,000 ",0.3
tb,dead cap,Rashard Robinson,CB,"$541,500 ",-,-,-,-,-,-,-,"$541,500 ",0.3
tb,dead cap,M.J. Stewart,CB,-,"$444,204 ",-,-,-,-,-,-,"$444,204 ",0.24
tb,dead cap,Jaydon Mickens,WR,"$390,667 ",-,-,-,-,-,-,-,"$390,667 ",0.21
tb,dead cap,Cyril Grayson,WR,"$292,932 ",-,-,-,-,-,-,-,"$292,932 ",0.16
tb,dead cap,John Molchon,G,"$259,998 ","$10,000 ",-,-,-,-,-,-,"$269,998 ",0.15
tb,dead cap,Brad Seaton,T,"$260,000 ",-,-,-,-,-,-,-,"$260,000 ",0.14
tb,dead cap,Codey McElroy,TE,"$227,199 ",-,-,-,-,-,-,-,"$227,199 ",0.12
tb,dead cap,Khalil Davis,DT,"$173,333 ","$43,303 ",-,-,-,-,-,-,"$216,636 ",0.12
tb,dead cap,Blidi Wreh-Wilson,CB,"$213,722 ",-,-,-,-,-,-,-,"$213,722 ",0.12
tb,dead cap,Deon Yelder,TE,"$190,133 ",-,-,-,-,-,-,-,"$190,133 ",0.1
tb,dead cap,Benning Potoa'e,DE,"$174,666 ","$6,667 ",-,-,-,-,-,-,"$181,333 ",0.1
tb,dead cap,Chris Cooper,S,"$176,824 ",-,-,-,-,-,-,-,"$176,824 ",0.1
tb,dead cap,Darwin Thompson,RB,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.09
tb,dead cap,Kenjon Barner,RB,"$165,000 ",-,-,-,-,-,-,-,"$165,000 ",0.09
tb,dead cap,Matt Gay,K,-,"$162,886 ",-,-,-,-,-,-,"$162,886 ",0.09
tb,dead cap,Darren Fells,TE,"$157,722 ",-,-,-,-,-,-,-,"$157,722 ",0.09
tb,dead cap,Le'Veon Bell,RB,"$179,166 ",-,-,-,-,-,-,-,"$141,666 ",0.08
tb,dead cap,Breshad Perriman,WR,"$124,000 ",-,-,-,-,-,-,-,"$124,000 ",0.07
tb,dead cap,Sterling Hofrichter,P,"$91,732 ",-,-,-,-,-,-,-,"$91,732 ",0.05
tb,dead cap,Elijah Ponder,DE,"$73,466 ","$3,333 ",-,-,-,-,-,-,"$76,799 ",0.04
tb,dead cap,Ryan Griffin,QB,-,"$75,000 ",-,-,-,-,-,-,"$75,000 ",0.04
tb,dead cap,Joe Jones,OLB,"$75,000 ",-,-,-,-,-,-,-,"$75,000 ",0.04
tb,dead cap,Andrew Adams,S,"$69,000 ",-,-,-,-,-,-,-,"$69,000 ",0.04
tb,dead cap,Chapelle Russell,LB,-,"$59,952 ",-,-,-,-,-,-,"$59,952 ",0.03
tb,dead cap,Raymond Calais,RB,-,"$57,378 ",-,-,-,-,-,-,"$57,378 ",0.03
tb,dead cap,Travis Jonsen,WR,"$55,200 ",$667 ,-,-,-,-,-,-,"$55,867 ",0.03
tb,dead cap,Jonathan Hubbard,T,"$36,800 ",-,-,-,-,-,-,-,"$36,800 ",0.02
tb,dead cap,Jack Cichy,ILB,-,"$36,344 ",-,-,-,-,-,-,"$36,344 ",0.02
tb,dead cap,John Hurst,WR,"$27,600 ","$3,334 ",-,-,-,-,-,-,"$30,934 ",0.02
tb,dead cap,Pierre Desir,CB,"$28,000 ",-,-,-,-,-,-,-,"$28,000 ",0.02
tb,dead cap,Chris Wilcox,CB,-,"$20,693 ",-,-,-,-,-,-,"$20,693 ",0.01
tb,dead cap,Herb Miller,CB,"$18,400 ",-,-,-,-,-,-,-,"$18,400 ",0.01
tb,dead cap,Garrison Sanborn,LS,"$14,000 ",-,-,-,-,-,-,-,"$14,000 ",0.01
tb,dead cap,Zack Bailey,G,-,"$10,000 ",-,-,-,-,-,-,"$10,000 ",0.01
tb,dead cap,Zach Shackelford,C,-,"$10,000 ",-,-,-,-,-,-,"$10,000 ",0.01
tb,dead cap,Ladarius Hamilton,DE,"$9,200 ",-,-,-,-,-,-,-,"$9,200 ",0.01
tb,dead cap,Parnell Motley,CB,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
tb,dead cap,Reid Sinnett,QB,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
tb,dead cap,Michael Divinity Jr.,LB,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
tb,dead cap,Nick Leverett,G,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
tb,dead cap,Nasir Player,DE,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
tb,dead cap,Leighton McCarthy,DE,-,"$3,333 ",-,-,-,-,-,-,"$3,333 ",0
tb,dead cap,Javon Hagan,S,-,"$2,000 ",-,-,-,-,-,-,"$2,000 ",0
tb,dead cap,Lawrence White,S,-,"$1,666 ",-,-,-,-,-,-,"$1,666 ",0
tb,dead cap,Augie Contressa,S,-,"$1,000 ",-,-,-,-,-,-,"$1,000 ",0
tb,dead cap,Jose Borregales,K,-,$833 ,-,-,-,-,-,-,$833 ,0
tb,dead cap,D’Cota Dixon,S,-,$334 ,-,-,-,-,-,-,$334 ,0
tb,dead cap,Calvin Ashley,T,-,$333 ,-,-,-,-,-,-,$333 ,0
tb,dead cap,Cameron Kinley,CB,-,$333 ,-,-,-,-,-,-,$333 ,0
tb,dead cap,T.J. Simmons,WR,-,$333 ,-,-,-,-,-,-,$333 ,0
tb,dead cap,Dead:,,"$8,019,527 ","$2,977,262 ","$370,587 ",-,-,-,-,-,"$11,189,876 ",6.15
ten,active,Kevin Byard,FS,"$11,200,000 ","$1,800,000 ","$500,000 ",-,-,"$1,538,000 ",-,"($22,752,000)","$15,038,000 ",7.89
ten,active,Derrick Henry,RB,"$10,500,000 ","$3,000,000 ",-,-,-,-,-,"($19,500,000)","$13,500,000 ",7.08
ten,active,Taylor Lewan,LT,"$11,600,000 ","$1,793,971 ",-,-,-,-,-,"($15,187,942)","$13,393,971 ",7.03
ten,active,Rodger Saffold,G,"$9,500,000 ","$2,375,000 ","$441,165 ",-,-,-,-,"($14,250,000)","$12,316,165 ",6.46
ten,active,Ryan Tannehill,QB,"$1,500,000 ","$5,000,000 ",-,-,-,"$4,600,000 ",-,"($68,500,000)","$11,100,000 ",5.83
ten,active,Ben Jones,C,"$6,250,000 ","$1,000,000 ",-,-,-,-,-,"($7,250,000)","$7,250,000 ",3.8
ten,active,Bud Dupree,OLB,"$1,750,000 ","$3,200,000 ","$161,755 ",-,-,-,-,"($33,750,000)","$5,111,755 ",2.68
ten,active,Janoris Jenkins,CB,"$1,100,000 ","$3,200,000 ","$382,343 ",-,-,-,-,"($7,500,000)","$4,682,343 ",2.46
ten,active,Julio Jones,WR,"$1,300,000 ",-,-,-,-,"$2,800,000 ",-,"($17,300,000)","$4,100,000 ",2.15
ten,active,Rashaan Evans,ILB,"$2,058,708 ","$1,624,945 ",-,-,-,-,-,"($3,683,653)","$3,683,653 ",1.93
ten,active,Denico Autry,DE,"$1,100,000 ","$2,000,000 ","$411,754 ",-,-,-,-,"($9,000,000)","$3,511,754 ",1.84
ten,active,Jeffery Simmons,DE,"$1,646,250 ","$1,807,501 ",-,-,-,-,-,"($7,483,127)","$3,453,751 ",1.81
ten,active,Brett Kern,P,"$2,450,000 ","$550,000 ","$250,000 ",-,-,-,-,"($3,550,000)","$3,250,000 ",1.71
ten,active,Harold Landry,OLB,"$2,433,000 ","$744,307 ",-,-,-,-,-,"($744,307)","$3,177,307 ",1.67
ten,active,Anthony Firkser,TE,"$1,750,000 ","$1,250,000 ",-,-,-,-,-,"($3,000,000)","$3,000,000 ",1.57
ten,active,Jayon Brown,ILB,"$1,250,000 ","$666,667 ","$735,294 ",-,-,-,-,"($3,250,000)","$2,651,961 ",1.39
ten,active,Kendall Lamm,RT,"$1,300,000 ","$850,000 ","$441,176 ",-,-,-,-,"($3,000,000)","$2,591,176 ",1.36
ten,active,Geoff Swaim,TE,"$1,000,000 ","$1,250,000 ","$147,050 ",-,-,-,-,"($2,250,000)","$2,397,050 ",1.26
ten,active,A.J. Brown,WR,"$1,008,852 ","$532,703 ",-,-,-,-,-,"($1,065,406)","$1,541,555 ",0.81
ten,active,Kristian Fulton,CB,"$852,281 ","$359,126 ",-,-,-,-,-,"($1,929,659)","$1,211,407 ",0.64
ten,active,Dillon Radunz,G,"$660,000 ","$490,341 ",-,-,-,-,-,"($2,908,949)","$1,150,341 ",0.6
ten,active,Nate Davis,G,"$850,000 ","$233,670 ",-,-,-,-,-,"($467,340)","$1,083,670 ",0.57
ten,active,Amani Hooker,FS,"$850,000 ","$183,370 ",-,-,-,-,-,"($366,740)","$1,033,370 ",0.54
ten,active,Randy Bullock,K,"$1,015,278 ",-,-,-,-,-,-,-,"$1,015,278 ",0.53
ten,active,Olasunkanmi Adeniyi,LB,"$920,000 ","$80,000 ",-,-,-,-,-,"($200,000)","$1,000,000 ",0.52
ten,active,Dane Cruikshank,SS,"$920,000 ","$71,975 ",-,-,-,-,-,"($71,975)","$991,975 ",0.52
ten,active,Morgan Cox,LS,"$1,075,000 ","$137,500 ",-,-,-,-,-,"($1,212,500)","$987,500 ",0.52
ten,active,Nick Dzubnar,ILB,"$990,000 ","$50,000 ","$75,000 ",-,-,-,-,"($1,040,000)","$975,000 ",0.51
ten,active,Matthias Farley,SS,"$990,000 ","$100,000 ",-,-,-,-,-,"($1,090,000)","$950,000 ",0.5
ten,active,David Long,ILB,"$850,000 ","$42,429 ",-,-,-,-,-,"($84,858)","$892,429 ",0.47
ten,active,Elijah Molden,CB,"$660,000 ","$210,155 ",-,-,-,-,-,"($840,620)","$870,155 ",0.46
ten,active,Jeremy McNichols,RB,"$868,889 ",-,-,-,-,-,-,-,"$868,889 ",0.46
ten,active,Chester Rogers,WR,"$990,000 ",-,-,-,-,-,-,-,"$850,000 ",0.45
ten,active,Khari Blasingame,FB,"$850,000 ",-,-,-,-,-,-,-,"$850,000 ",0.45
ten,active,David Quessenberry,LT,"$850,000 ",-,-,-,-,-,-,-,"$850,000 ",0.45
ten,active,Chris Jackson,CB,"$780,000 ","$19,570 ",-,-,-,-,-,"($58,710)","$799,570 ",0.42
ten,active,Teair Tart,DT,"$780,000 ",-,-,-,-,-,-,-,"$780,000 ",0.41
ten,active,Nick Westbrook,WR,"$780,000 ",-,-,-,-,-,-,-,"$780,000 ",0.41
ten,active,Logan Woodside,QB,"$780,000 ",-,-,-,-,-,-,-,"$780,000 ",0.41
ten,active,Derick Roberson,OLB,"$721,664 ",-,-,-,-,-,-,-,"$721,664 ",0.38
ten,active,Corey Levin,C,"$715,554 ",-,-,-,-,-,-,-,"$715,554 ",0.38
ten,active,Naquan Jones,DT,"$586,667 ",-,-,-,-,-,-,-,"$586,666 ",0.31
ten,active,Larrell Murchison,DT,"$496,666 ","$69,436 ",-,-,-,-,-,"($208,308)","$566,101 ",0.3
ten,active,Aaron Brewer,G,"$515,554 ","$3,333 ",-,-,-,-,-,"($6,667)","$518,887 ",0.27
ten,active,Racey McMath,WR,"$469,446 ","$42,840 ",-,-,-,-,-,"($171,360)","$512,285 ",0.27
ten,active,D'Onta Foreman,RB,"$511,111 ",-,-,-,-,-,-,-,"$511,111 ",0.27
ten,active,Kyle Peko,DT,"$440,000 ",-,-,-,-,-,-,-,"$440,000 ",0.23
ten,active,Zach Cunningham,ILB,"$275,000 ",-,"$147,055 ",-,-,-,-,"($275,000)","$422,055 ",0.22
ten,active,Dylan Cole,ILB,"$408,888 ",-,-,-,-,-,-,-,"$408,888 ",0.21
ten,active,Dontrell Hilliard,RB,"$357,777 ",-,-,-,-,-,-,-,"$357,777 ",0.19
ten,active,Buster Skrine,CB,"$418,054 ",-,-,-,-,-,-,-,"$330,554 ",0.17
ten,active,Dez Fitzpatrick,WR,"$329,994 ",-,-,-,-,-,-,-,"$329,994 ",0.17
ten,active,Da'shawn Hand,DE,"$51,111 ",-,-,-,-,-,-,-,"$51,111 ",0.03
ten,active,Ryan Izzo,TE,"$51,111 ",-,-,-,-,-,-,-,"$51,111 ",0.03
ten,active,Jordan Wilkins,RB,"$51,111 ",-,-,-,-,-,-,-,"$51,111 ",0.03
ten,active,Kevin Strong,DT,"$47,222 ",-,-,-,-,-,-,-,"$47,222 ",0.02
ten,active,Active Roster:,,"$94,455,188 ","$34,738,839 ","$3,692,592 ",-,-,"$8,938,000 ",-,-,"$141,092,116 ",74.05
ten,,,,,,,,,,,,,
ten,,,,,,,,,,,,,
ten,injured,2021 Injured Reserve Cap,,,,,,,,,,,
ten,injured,Cap breakdowns for players currently on injured reserve.  denotes a player designated to return. All count against the team's salary cap.,,,,,,,,,,,
ten,injured,PLAYER (15),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
ten,injured,Caleb Farley,CB,"$660,000 ","$1,793,724 ",-,-,-,-,-,"($13,495,482)","$2,453,724 ",1.29
ten,injured,(Knee-acl),,,,,,,,,,,
ten,injured,Darrynton Evans,RB,"$817,354 ","$219,416 ",-,-,-,-,-,"($658,248)","$1,036,770 ",0.54
ten,injured,(Knee),,,,,,,,,,,
ten,injured,Marcus Johnson,WR,"$878,889 ","$137,500 ",-,-,-,-,-,"($137,500)","$901,944 ",0.47
ten,injured,(Hamstring),,,,,,,,,,,
ten,injured,Monty Rice,ILB,"$660,000 ","$221,611 ",-,-,-,-,-,"($886,444)","$881,611 ",0.46
ten,injured,(Ankle),,,,,,,,,,,
ten,injured,MyCole Pruitt,TE,"$990,000 ",-,-,-,-,-,-,-,"$850,000 ",0.45
ten,injured,(Ankle),,,,,,,,,,,
ten,injured,Rashad Weaver,DE,"$455,831 ","$164,916 ",-,-,-,-,-,"($659,664)","$620,747 ",0.33
ten,injured,(Leg),,,,,,,,,,,
ten,injured,Cameron Batson,WR,"$593,333 ",-,-,-,-,-,-,-,"$593,333 ",0.31
ten,injured,(Knee-acl),,,,,,,,,,,
ten,injured,Trevon Coley,DT,"$990,000 ",-,-,-,-,-,-,-,"$465,000 ",0.24
ten,injured,(Foot),,,,,,,,,,,
ten,injured,B.J. Bello,ILB,"$465,000 ",-,-,-,-,-,-,-,"$465,000 ",0.24
ten,injured,(Ankle),,,,,,,,,,,
